# OESM — Dataset finale con conversione EUR
# Paese: San Marino (SMR)
# Generato: 2026-03-23
# Indicatori: 10
# Anni coperti: 1990–2024
# Osservazioni totali: 210
# Righe convertite USD→EUR: 50
# Righe escluse (pre-1999, no EUR): 4
# Tasso di conversione: media annua BCE (EXR.A.USD.EUR.SP00.A)
# Licenza: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
# Citazione: OESM (2025). San Marino Economic Indicators. https://oesm.net
#
# COLONNE:
#   value_original  = valore originale dalla fonte (USD o % o unità native)
#   value_eur       = valore convertito in EUR (None se no_conversion_needed o pre-1999)
#   eur_rate_used   = tasso BCE usato per la conversione
#   conversion_note = ecb_annual_avg_YYYY | no_conversion_needed | pre_eur_era_excluded
#
country_code,country,year,indicator_id,label_it,label_en,value_original,unit_original,value_eur,eur_rate_used,category,eur_convert,conversion_note,source,source_code,source_url,retrieved_date
SMR,San Marino,2004,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",1.43083868527343,%,1.43083868527343,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2005,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",1.68548890528347,%,1.68548890528347,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2006,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",2.09525935611432,%,2.09525935611432,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2007,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",2.49894575725803,%,2.49894575725803,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2008,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",4.29320249287704,%,4.29320249287704,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2009,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",2.19959237046011,%,2.19959237046011,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2010,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",2.58541815582587,%,2.58541815582587,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2011,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",2.89979584300123,%,2.89979584300123,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2012,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",2.8273322422258,%,2.8273322422258,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2013,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",1.60439298078082,%,1.60439298078082,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2014,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",1.11296303373851,%,1.11296303373851,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2015,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",0.145686073241066,%,0.145686073241066,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2016,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",0.644075340346552,%,0.644075340346552,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2017,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",1.01413313194508,%,1.01413313194508,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2018,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",1.16333522293158,%,1.16333522293158,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2019,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",0.472651967352852,%,0.472651967352852,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2020,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",-0.133368898372915,%,-0.133368898372915,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2021,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",1.61551411551421,%,1.61551411551421,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2022,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",5.32545321311365,%,5.32545321311365,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2023,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",5.93190858629403,%,5.93190858629403,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2024,FP.CPI.TOTL.ZG,Inflazione IPC (%),"Inflation, CPI (%)",1.24216507945569,%,1.24216507945569,,prezzi,False,no_conversion_needed,World Bank,FP.CPI.TOTL.ZG,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG?locations=SM,2026-03-23
SMR,San Marino,2002,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),35.9572969547325,% PIL,35.9572969547325,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2003,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),31.4963179659706,% PIL,31.4963179659706,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2004,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),33.2718181885424,% PIL,33.2718181885424,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2005,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),30.1599863210306,% PIL,30.1599863210306,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2006,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),29.303366330046,% PIL,29.303366330046,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2007,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),30.4456554120225,% PIL,30.4456554120225,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2008,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),30.7148607417381,% PIL,30.7148607417381,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2009,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),36.0723472554054,% PIL,36.0723472554054,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2010,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),37.2906898520085,% PIL,37.2906898520085,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2011,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),41.7917820276286,% PIL,41.7917820276286,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2012,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),44.6508169671737,% PIL,44.6508169671737,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2013,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),46.0320867563291,% PIL,46.0320867563291,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2014,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),45.6235726666667,% PIL,45.6235726666667,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2015,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),45.2377645386161,% PIL,45.2377645386161,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2016,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),44.9877172522711,% PIL,44.9877172522711,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2017,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),43.295388835887,% PIL,43.295388835887,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2018,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),44.3657869864291,% PIL,44.3657869864291,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2019,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),44.1548282272791,% PIL,44.1548282272791,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2020,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),47.440336858793,% PIL,47.440336858793,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2021,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),44.0740495328967,% PIL,44.0740495328967,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2022,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),44.64064259247,% PIL,44.64064259247,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
SMR,San Marino,2023,GC.XPN.TOTL.GD.ZS,Spesa pubblica (% PIL),Government expenditure (% GDP),40.4897504268959,% PIL,40.4897504268959,,finanza_pubblica,False,no_conversion_needed,World Bank,GC.XPN.TOTL.GD.ZS,https://data.worldbank.org/indicator/GC.XPN.TOTL.GD.ZS?locations=SM,2026-03-23
